request_id,ip_origem,url_uri,metodo_http,user_agent,headers_extras,query_params,body,cookies,tamanho_requisicao,taxa_requisicoes_1m,tls_fingerprint,geolocalizacao,reputacao_ip,historico_sessao,label,tipo_ataque
09eb0616,115.25.29.162,/download?file=..%2F..%2Fwindows%2Fwin.ini,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=9d9170ed-8b5b-430c-9fbf-f1900aa5ed84;,376,26,e73c5a75f2377086cbb7137c85c51c27,US,0.59,previously_flagged,suspeita,path_traversal
66c503a2,173.224.171.50,/home,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""jmathews"", ""pass"": ""******""}",session_id=441dded5-dbd4-4228-9b4b-93de7192beb9; theme=dark,745,7,45c02f2b71210b6e7a5d6f96e77602cb,US,0.96,established,normal,none
c055e197,172.12.158.210,/admin,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=bb94ab88-46bb-462b-bb6d-e4aafa086972;,598,3457,431cc1525498a056064907c850324abb,FR,0.15,previously_flagged,suspeita,dos
44a96772,131.242.25.188,/download?file=..%2F..%2Fwindows%2Fwin.ini,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=1fb6ab22-95af-4180-8f5c-3ce48eac39f3;,473,27,8e58552fafc42e90e94e8339287e4e23,US,0.08,previously_flagged,suspeita,path_traversal
6f0a481a,107.211.78.228,/produtos,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=d2d24936-9cc6-406d-8f13-4dcb6c1f6183; theme=dark,708,7,6d9c4c79ff8858a562334fd40bcb0bb0,US,0.72,new,normal,none
77aed9c7,41.44.118.92,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""tdaniels"", ""pass"": ""******""}",session_id=a1de3c57-35bc-4dd7-bd0e-a6978e647994; theme=dark,486,8,975c8c148dcc666c6ba258cfbebb1e85,RU,0.91,new,normal,none
ce94cafa,93.183.135.193,/produtos,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,id=70&ref=promo,,session_id=91de059b-5c93-4f2e-95a3-d3e47de82108; theme=dark,158,3,e29618e7e99f6bf27550b930247bd874,DE,0.93,established,normal,none
d95dd9d0,158.46.113.200,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""maryschwartz"", ""pass"": ""******""}",session_id=7eb5bf52-247b-442c-9b29-86031a5970e0; theme=dark,208,5,6d64010b4b3466f9df4d656c2341bac1,CN,0.71,established,normal,none
4925739c,106.198.42.27,/login,GET,Nmap Scripting Engine,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=f739dddf-d91b-45bb-8e2b-64a089bb9215;,435,74,f68c50b57aca23ad4b74550cba6a31b6,CN,0.4,new,suspeita,bot
b4b5f66f,211.194.128.90,/api/pedidos,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=51c33108-7ea6-49c2-99f6-a1454da1879b; theme=dark,636,3,d27511c68e5ad4a056af99a15b2fde5e,BR,0.92,established,normal,none
fd2e6cb3,102.38.101.89,/home,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""michelleharrison"", ""pass"": ""******""}",session_id=5ffbf3cc-042c-4eaf-a132-d036f624d1ca; theme=dark,235,1,cb4641cc08df6617dabafade95b37fc4,IN,0.78,established,normal,none
1a096baf,220.220.236.227,/home,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=1647e2e1-aed7-49c2-a22c-ddc8608c6744; theme=dark,274,10,32b1daedbbe81e492cfd342f0946ed08,US,0.78,new,normal,none
904c9081,201.235.116.131,/download?file=/var/www/html/../../../etc/shadow,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=74acf3fa-123a-40a0-8b98-9c78790ac2de;,251,18,05538ee7d24d551192a65dd93e4dfe18,IN,0.11,previously_flagged,suspeita,path_traversal
286375e3,5.74.169.179,/download?file=../../../etc/passwd,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=a4fa09b8-f475-43e7-8ecc-b9f66a1017f4;,499,17,0b8c5a412132693d8bab715fca64c7fb,US,0.24,new,suspeita,path_traversal
18563bbf,64.49.35.126,/download?file=/var/www/html/../../../etc/shadow,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=b77a7025-230a-4077-8c0e-01c08d276814;,778,20,4d38e8aec0cc2dc77df72aa28205527a,RU,0.47,previously_flagged,suspeita,path_traversal
980f2c2b,103.204.109.9,/download?file=/var/www/html/../../../etc/shadow,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=1e576dce-be39-4f87-b938-64adcf59b7fc;,602,20,14e40368b2bc3b236b8f357c8fe8acc0,IN,0.07,previously_flagged,suspeita,path_traversal
91b41644,181.45.142.13,/api/pedidos,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""jefferygray"", ""pass"": ""******""}",session_id=3492840e-12ea-4bc2-b9c9-cefed3283bd5; theme=dark,617,8,70e599ba2ab41597c254b92595dbb301,US,0.9,new,normal,none
9a152286,101.199.177.135,/admin,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=javascript:eval('var a=1'),,session_id=34802b38-b781-4f19-b0c9-ae3e88f33057;,486,25,5db9c92c98881df84636e5052f13c14c,US,0.06,new,suspeita,xss
4f246830,66.216.120.13,/produtos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""terry74"", ""pass"": ""******""}",session_id=48721ee1-b7fd-48fb-b6d5-2ea6f69f03b1; theme=dark,746,6,5b4b0ce75473f2e61cc6d4a3ed24ae16,BR,0.87,new,normal,none
3897391a,158.100.108.196,/login,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""melaniebarajas"", ""pass"": ""******""}",session_id=f8cfa940-f89e-40d8-a60e-c554681f1995; theme=dark,542,3,8f7f9691f9a1602d08ddaf3c021bf949,RU,0.77,new,normal,none
205eebab,173.188.214.214,/login,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=276c5d0a-8816-4c07-a308-c616a067b167; theme=dark,356,14,0d9adb233b543b7873d9ad8659317c04,CN,0.75,new,normal,none
4d582103,98.12.110.235,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""jgrant"", ""pass"": ""******""}",session_id=fd18c534-3d6b-4001-af0f-5699ac7a9252; theme=dark,686,1,33156609812ce28eea776f06d139654e,RU,0.92,established,normal,none
97f8a2e6,158.11.67.36,/api/users,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=javascript:eval('var a=1'),,session_id=6e45ac56-00f6-4647-a0e7-d42f2558e834;,259,17,248f0b4ebb983de9a50cfacc96ac44d4,FR,0.1,previously_flagged,suspeita,xss
925a2d5c,171.177.5.135,/search,DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""1; DROP TABLE users""}",session_id=83b334e7-57fd-42e7-8808-b89c7844dd19;,786,28,2abd69df51c5ccb1bc79c30a0c7f0885,FR,0.46,previously_flagged,suspeita,sqli
b3ba66ad,204.21.91.144,/home,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""guerrerodavid"", ""pass"": ""******""}",session_id=41afd788-2f50-4f32-b52b-44383e47222b; theme=dark,438,2,a0068dafed84f526940e546e0bdbf50e,CN,0.86,established,normal,none
7008613f,25.61.3.207,/admin,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,"search=""><img src=x onerror=prompt(1)>",,session_id=dda3e1d6-70bb-4fb0-8c58-039be7bde510;,568,18,175af1b258580d5a43dd37c7b6eba9af,IN,0.1,previously_flagged,suspeita,xss
3c2c58af,117.157.207.159,/home,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=7939b85e-d8fd-4429-b09a-5ac0cc8069a2; theme=dark,640,2,19539f671cba39125da6431a9156dbd8,IN,0.86,established,normal,none
aba0a73d,5.74.250.19,/admin,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=javascript:eval('var a=1'),,session_id=a54a5e56-4ebe-4f6e-ab0e-717a96620818;,395,26,f4bd96fe591f430e754feb41143256be,IN,0.28,previously_flagged,suspeita,xss
8bc2e2d1,107.10.245.133,/search,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""admin' #""}",session_id=3ebcef71-482e-48f1-8f03-ee5f3f3ac25d;,369,17,e74c29f43712f1a925d6aa9c5e6563da,US,0.03,previously_flagged,suspeita,sqli
6e3c2890,26.91.140.72,/api/users,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""' OR 1=1 --""}",session_id=c6274fba-7516-4e56-8c12-7bb2c1c6395d;,562,15,edf3deb29693e94f820297ded820e00c,RU,0.18,new,suspeita,sqli
7d7b9faf,123.149.84.237,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""aross"", ""pass"": ""******""}",session_id=b8ca123c-5032-4af7-a7cb-bd5c9c0cbf66; theme=dark,731,9,e1b761a83170fa8bf3048e63e6edbc50,IN,0.87,established,normal,none
60c9daff,37.24.1.132,/admin,DELETE,Nikto/2.1.6,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=558a64c0-607c-4058-8293-1e1dbcd2eb7b;,725,31,fe6da1e6c519975013e3e0205f7bb2da,IN,0.35,new,suspeita,bot
30133127,187.110.27.241,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""ashley50"", ""pass"": ""******""}",session_id=84fc4d6c-3b91-4681-abc2-9492329cf306; theme=dark,126,1,8a9bee4d5b1b8537bd950a0a2a673443,US,0.92,new,normal,none
7c7b7985,185.41.190.30,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""teresasingh"", ""pass"": ""******""}",session_id=6702e677-aadb-4463-8376-85be4ee9abf7; theme=dark,157,15,47f1e4d951a80d8dd3f0ae954dcb9731,RU,0.93,established,normal,none
1b0a39ed,188.125.2.149,/api/users,DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=e35487a5-adec-403a-aaf7-68e2d29de21f;,679,2736,94920f7bfbdad49e36c3d31a4740fb61,IN,0.0,new,suspeita,dos
e4ef2cc5,130.43.91.198,/api/users,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=83b991f7-eb02-40c8-81ff-5ea511169953;,234,1719,e23bb2183b4bb90a78fd389ba032c0a4,CN,0.09,new,suspeita,dos
a9290aec,53.179.8.143,/login,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""' OR 1=1 --""}",session_id=82a7e554-0f56-4ef8-af16-40ca7371af69;,393,23,9da133dcee9da64e3575861eb74e5ad1,CN,0.27,previously_flagged,suspeita,sqli
294f1b7e,34.31.211.225,/api/pedidos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""bushkara"", ""pass"": ""******""}",session_id=6b27d9c7-438e-4605-a838-ba32a2322925; theme=dark,544,4,476faebd3583af22d5fb5ec2db6d915d,US,0.97,new,normal,none
4cd19182,1.16.70.42,/home,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""jordanjones"", ""pass"": ""******""}",session_id=b7f50055-5b99-44d5-a8da-36f7565e6d3c; theme=dark,557,13,1277a1f4c44b6b69c8f379aabee45afe,DE,0.81,established,normal,none
b7c8ada7,173.206.114.175,/contato,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=b0ca3f09-3e8d-4816-aa39-c48fe737af59; theme=dark,624,6,9b96eb7ba5fcd81cbdcd0708d0a39dbe,CN,0.99,established,normal,none
1d95495d,147.156.202.206,/admin,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=<script>alert(1)</script>,,session_id=a0ff2dce-3a37-4386-8519-aaf8dbda250c;,589,3,4867c6c88c73d53bb7d767778db8e74d,CN,0.1,previously_flagged,suspeita,xss
e9defe75,58.90.184.212,/search,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=0e29d76c-bdf2-484d-9f72-dc7aced5e973;,535,2749,cbafeac2b0b7bb1b8e90380099ec52c5,FR,0.01,new,suspeita,dos
9b2222fb,149.76.20.125,/download?file=..%2F..%2Fwindows%2Fwin.ini,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=ee401132-c3c0-4b23-a7ac-f796ca3d2eb5;,605,14,b4f95bdd8608bd51b9d5afd90b77b03b,DE,0.46,new,suspeita,path_traversal
ba3bf02a,207.88.242.218,/search,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=c298a674-eaef-4082-a2f2-04a1034d134e;,643,2940,0d5974d953d9f20167a5226efa32df10,CN,0.2,previously_flagged,suspeita,dos
65b8765f,175.40.64.31,/api/pedidos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""newmanchristina"", ""pass"": ""******""}",session_id=877e3cc3-7463-4ed8-8f31-12832949d459; theme=dark,473,4,eec65ce4ac734ee7ea6afd9c4f37681a,BR,0.86,new,normal,none
a2545f10,166.72.69.248,/login,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=371e9ccd-352f-4797-88e1-ff530a6a4134;,785,4067,633e70b903cdeee72e294905441c3bb7,DE,0.18,new,suspeita,dos
0079132e,192.27.82.170,/home,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=9603bcc0-4137-4935-8d8a-7ee01f3644ad; theme=dark,543,13,39d94d0c7fb9f8b032c8d1c893a1f23f,RU,0.8,new,normal,none
835fb454,115.43.118.59,/contato,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""jasonsnow"", ""pass"": ""******""}",session_id=e7a726a4-5237-4a55-8b5b-658dc64a2369; theme=dark,377,13,9fc2f6939207903da269bdd0fd7db47f,BR,0.87,new,normal,none
cba51bf5,86.59.235.133,/api/pedidos,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""petersdiane"", ""pass"": ""******""}",session_id=7ec63161-1779-4f4e-8c30-08712d70441d; theme=dark,724,9,7e9bf40b9670c8ade87e4a1df1a85ed2,DE,0.91,new,normal,none
6688f370,191.218.115.73,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""richard99"", ""pass"": ""******""}",session_id=9952a55c-de90-42c2-a80e-b7283ae7c1de; theme=dark,365,3,fb04dea728741414a14ca47a37a1b05a,RU,0.76,new,normal,none
28d75d9d,10.6.95.195,/produtos,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""johnsonlori"", ""pass"": ""******""}",session_id=25417448-1244-4801-9346-89aa05a7e7d6; theme=dark,102,6,d474601129de9243348d4c1c12df3320,DE,0.73,established,normal,none
91adb288,184.36.217.144,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""lisamckinney"", ""pass"": ""******""}",session_id=1731de1f-19e6-405c-a602-dd6e1f6125e4; theme=dark,534,9,eb24ec442d70044e3b9d53c49e56f28a,RU,0.91,established,normal,none
ab2f1c74,176.137.219.206,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""aliciaramos"", ""pass"": ""******""}",session_id=7de592e8-9853-402d-a6df-75923595a4bb; theme=dark,444,4,94a0c28fa312b1ba3fbb20ce127b8a3e,DE,0.76,established,normal,none
d2e878ff,209.73.1.232,/api/users,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,"search=""><img src=x onerror=prompt(1)>",,session_id=7c118895-dd4d-4fcb-81ae-eabfeec3b608;,663,27,5178412b4430b28962a840b82f5b4f62,FR,0.32,previously_flagged,suspeita,xss
315f365a,88.163.149.67,/admin,DELETE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=cd18d8ce-9cf8-404c-aa01-018b371f44dc;,588,3542,9efd40fbd3bea7b77f10c500c7ddd63b,US,0.14,previously_flagged,suspeita,dos
ecd3fe13,21.220.130.2,/home,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""matthew29"", ""pass"": ""******""}",session_id=5a852a12-b464-4a45-9274-d671a14eca70; theme=dark,665,5,dd2b1612ab23da0a1dac8de0d799acd2,US,0.97,established,normal,none
f291f1f4,164.202.109.139,/contato,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""simmonschristopher"", ""pass"": ""******""}",session_id=d4f8bca5-6a36-42a3-9e74-84c028fe759d; theme=dark,120,11,5267efa7edb4d6b0bd544d1229d66a8b,US,0.98,new,normal,none
a3b8bd1a,16.37.97.178,/download?file=../../../etc/passwd,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=b161ff3b-e5c4-43a1-97ef-5f03d0d55035;,313,30,cdfcda7a92c1b14085e6c5fcb21b01e2,IN,0.35,new,suspeita,path_traversal
483c7a51,26.198.5.145,/contato,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""angelahenderson"", ""pass"": ""******""}",session_id=35d286c5-d0d2-48df-9eec-004882442614; theme=dark,605,3,39a424d77fb0ea431936cac5018ef65e,BR,0.75,new,normal,none
e7fe6a88,25.87.163.252,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""athomas"", ""pass"": ""******""}",session_id=99b24592-0b10-49dc-a275-c462d51c1c7c; theme=dark,400,15,0cba79683b92c1f4ce931576ebe0d4bf,US,0.85,established,normal,none
e84daa81,60.249.102.169,/download?file=/var/www/html/../../../etc/shadow,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=cab37615-f41d-4f0e-bc00-64c470c3b452;,263,11,f638c1b415403cd15b5468769ad2d3c0,DE,0.27,new,suspeita,path_traversal
2432fb19,223.254.136.151,/api/pedidos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""matthew35"", ""pass"": ""******""}",session_id=344454eb-2681-497d-98e7-b9754c180328; theme=dark,567,8,6779ef965e734a1972f78ce5428ec49e,CN,0.88,new,normal,none
6725db4d,87.78.175.17,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""wmartin"", ""pass"": ""******""}",session_id=ad94b401-6de7-4705-9fe1-e2f9c846c9f1; theme=dark,168,9,2d3b71b9de8d7f09dd8433b7b5e15ee3,DE,0.71,new,normal,none
70abb81e,151.160.191.57,/login,PUT,python-requests/2.25.1,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=5f1e5535-31eb-460e-aa95-bdec716405fb;,168,23,c50c82c8adcc4a32f0e1e084cbe7a37c,RU,0.43,previously_flagged,suspeita,bot
2422e64d,99.96.129.115,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=94b482de-8756-4119-bc0b-c552ddc55951; theme=dark,713,8,f4046b2601868de543d72e6d9deb7607,US,0.93,established,normal,none
66689ac3,2.67.137.25,/admin,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,"search=""><img src=x onerror=prompt(1)>",,session_id=3e46b7d9-3c84-45c0-b002-b63370d266f1;,821,24,ee4e021fee6c099dd04077a92cf96bc9,BR,0.37,new,suspeita,xss
9658e401,151.197.106.249,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""tharmon"", ""pass"": ""******""}",session_id=e251bd3c-0288-4a06-9db3-0d3a6c4f6d80; theme=dark,375,12,ff97927f8e2e6bd8fc07dbee9578019f,US,0.85,established,normal,none
29f92d9e,23.118.254.241,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""zbennett"", ""pass"": ""******""}",session_id=a82d1844-f83d-488f-a682-ce01cec5a6ff; theme=dark,191,10,45fb4dfc67b484663aef1cdd2bd32b3f,GB,0.72,established,normal,none
e349c5ee,87.113.88.146,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""arnoldbrenda"", ""pass"": ""******""}",session_id=0ea2cbd3-f244-46bc-933e-325bd5a6b07a; theme=dark,591,12,d104278264c16295f22e4a0eb7b6f3c1,RU,0.96,new,normal,none
c5aec54e,162.68.63.174,/home,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=08f12e43-6b3b-4b8e-a400-fe7eadc1db75; theme=dark,638,4,9068714d29969726d06e0e9c5a53ea22,BR,0.97,new,normal,none
4e68c918,123.132.231.233,/home,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,id=28&ref=promo,,session_id=4d451f7e-5e23-4998-97ab-4ab304d86565; theme=dark,437,6,911708d70f92faf2c6d42a7e4bf3bd68,FR,0.95,established,normal,none
f13b5d23,208.181.185.35,/home,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,id=51&ref=promo,,session_id=0cd7b3c0-ffd3-4aca-a219-cd3d76b646a2; theme=dark,159,12,eee8a1250218c007db7c845579c0a826,CN,0.7,established,normal,none
de6d0a3e,222.220.160.153,/home,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=14bb9f24-9320-4d10-bc52-71a0b6470af8; theme=dark,141,9,e7819efabc10ea8f54b311f71eaae54b,GB,0.75,new,normal,none
ae094655,48.195.187.214,/api/users,POST,python-requests/2.25.1,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=a009cd81-4ccd-4444-b9f8-cbb535344351;,644,25,bba792d656119eaedb129ea3b930581d,FR,0.48,new,suspeita,bot
f8c1cfb4,6.158.65.156,/login,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""nicholassmith"", ""pass"": ""******""}",session_id=6978e370-184c-4ca1-9600-ce3285fec2c0; theme=dark,565,2,031e310418385436dc23bd3ebce66cdf,DE,0.99,established,normal,none
